4096
0	9.117599492	-1.776356839e-15
1	7.600632487	0
2	4.618256596	0
3	2.277259569	-3.375077995e-14
4	1.830467555	3.552713679e-15
5	3.093250078	3.019806627e-14
6	4.703796437	-1.243449788e-14
7	5.029118364	1.953992523e-14
8	3.183100612	6.039613254e-14
9	-0.4090460786	9.414691249e-14
10	-4.191499326	1.012523398e-13
11	-6.277905363	2.700062396e-13
12	-5.416994151	1.527666882e-13
13	-1.604200452	1.616484724e-13
14	3.961894142	1.811883976e-13
15	9.511505427	1.953992523e-14
16	13.54885548	1.634248292e-13
17	15.45201363	2.469136007e-13
18	15.54188919	1.794120408e-13
19	14.65223973	1.207922651e-13
20	13.50744645	2.948752353e-13
21	12.29498927	2.007283229e-13
22	10.6714639	6.235012506e-13
23	8.163061212	6.448175327e-13
24	4.681747779	3.925748615e-13
25	0.8150930192	5.435651929e-13
26	-2.309330545	5.702105454e-13
27	-3.52608218	2.291500323e-13
28	-2.22350998	9.485745522e-13
29	1.304379755	7.673861546e-13
30	5.936827685	2.593480986e-13
31	10.18520244	7.567280136e-13
32	12.77973468	4.689582056e-13
33	13.08506705	1.456612608e-13
34	11.17086425	5.684341886e-13
35	7.575952756	3.907985047e-14
36	2.970462229	3.108624469e-13
37	-2.058167998	9.752199048e-13
38	-6.996571106	5.524469771e-13
39	-11.25998827	4.778399898e-13
40	-14.1102533	8.562039966e-13
41	-14.80032453	9.592326933e-13
42	-12.93771597	5.790923296e-13
43	-8.865165658	5.559996907e-13
44	-3.774954905	1.181277298e-12
45	0.6227280272	2.255973186e-13
46	2.807885446	9.947598301e-14
47	2.211530245	1.111999381e-12
48	-0.3932549518	-4.778399898e-13
49	-3.152072763	3.996802889e-13
50	-3.996222419	4.618527782e-13
51	-1.725055912	2.948752353e-13
52	3.252977865	4.245492846e-13
53	8.950894582	6.821210263e-13
54	12.66112303	-2.255973186e-13
55	12.2608642	4.742872761e-13
56	7.321961891	6.341593917e-13
57	-0.5543153325	6.41264819e-13
58	-8.384265124	1.350031198e-13
59	-13.14010799	1.10134124e-12
60	-13.12776185	-4.298783551e-13
61	-8.72132797	2.309263891e-13
62	-2.094703026	8.84625706e-13
63	3.897702274	1.776356839e-15
64	7.107225134	2.735589533e-13
65	7.035684936	5.222489108e-13
66	4.87734017	-4.245492846e-13
67	2.681904415	1.98951966e-13
68	2.12484457	4.920508445e-13
69	3.564527066	-1.616484724e-13
70	5.890717378	7.993605777e-13
71	7.22568291	4.103384299e-13
72	6.071412821	6.998845947e-13
73	2.257872924	7.780442957e-13
74	-2.836441999	2.930988785e-13
75	-6.917804259	4.547473509e-13
76	-7.924799321	7.425171589e-13
77	-5.075416676	1.454836251e-12
78	0.7396338622	1.971756092e-13
79	7.412423072	9.379164112e-13
80	12.66200603	8.40216785e-13
81	15.10342592	4.067857162e-13
82	14.78540247	1.26476607e-12
83	12.94686275	-5.595524044e-14
84	11.17227292	5.213607324e-13
85	10.44192927	2.689404255e-12
86	10.60783135	1.325162202e-12
87	10.56920785	6.554756737e-13
88	9.024042012	2.740030425e-12
89	5.356060236	1.755928736e-12
90	0.1509885455	1.385558335e-13
91	-4.951199631	1.6298074e-12
92	-7.995230845	1.818101225e-12
93	-7.652335309	9.299228054e-13
94	-3.879213413	2.407851696e-12
95	2.028973724	1.902478175e-12
96	7.992862513	1.115552095e-12
97	12.01078594	2.22577512e-12
98	12.90560244	3.152145212e-12
99	10.63748162	1.429967256e-13
100	6.116454501	2.56861199e-12
101	0.6987927657	1.88826732e-12
102	-4.335288899	2.026823154e-12
103	-8.090905879	1.15196741e-12
104	-10.10248155	1.1688428e-12
105	-10.2282061	1.02851061e-12
106	-8.563785607	3.685052263e-12
107	-5.462967155	1.772804126e-12
108	-1.608845779	2.584599201e-13
109	2.013092624	2.560618384e-12
110	4.355260987	2.295941215e-12
111	4.72805212	-5.275779813e-13
112	3.199866353	1.755040557e-12
113	0.7142718937	1.103117597e-12
114	-1.232817678	3.304023721e-13
115	-1.278167238	1.23634436e-12
116	1.073641192	1.305622277e-13
117	5.063657744	8.828493492e-13
118	8.903942094	2.387423592e-12
119	10.57236523	3.828048989e-13
120	8.81635808	-2.353672812e-13
121	3.855855199	1.807443084e-12
122	-2.60551763	5.009326287e-13
123	-8.110673114	4.716227409e-13
124	-10.5807639	1.872280109e-12
125	-9.282101242	9.334755191e-13
126	-5.130768743	2.131628207e-13
127	-0.1754125493	2.000177801e-12
128	3.469469603	7.736034036e-13
129	4.674611049	-5.595524044e-13
130	3.775298077	1.104893954e-12
131	2.233997579	1.125322058e-12
132	1.688565989	-7.087663789e-13
133	2.927233632	1.111111203e-12
134	5.373685722	1.000977079e-12
135	7.383744351	2.047251257e-12
136	7.20136453	1.890043677e-12
137	4.045517267	7.807088309e-13
138	-1.288656422	6.652456364e-13
139	-6.677452572	2.252420472e-12
140	-9.667270979	1.31539224e-12
141	-8.709811356	1.385558335e-13
142	-3.97657713	2.598810056e-12
143	2.69083923	2.271960398e-12
144	8.680554818	1.563194019e-12
145	11.89147111	2.418509837e-12
146	11.72216397	1.589839371e-12
147	9.251512047	5.675460102e-13
148	6.529899233	1.801225835e-12
149	5.377109409	1.208810829e-12
150	6.34493992	8.073541835e-13
151	8.40874707	2.161826274e-12
152	9.555087324	1.532107774e-12
153	7.947839835	2.462918758e-12
154	3.043344524	3.18678417e-12
155	-3.94892696	2.47268872e-12
156	-10.5178185	2.357225526e-12
157	-13.99398441	3.367084389e-12
158	-12.80962742	2.247091402e-12
159	-7.247821719	1.679545392e-12
160	0.674315387	3.008260308e-12
161	8.103877872	1.939781669e-12
162	12.5711032	1.507238778e-12
163	12.94499204	1.936228955e-12
164	9.716851148	3.769429213e-12
165	4.564123155	3.320010933e-12
166	-0.5067411614	4.400035891e-12
167	-3.983475385	-9.672262991e-13
168	-5.274987819	2.424727086e-12
169	-4.641332104	-3.552713679e-15
170	-2.794092901	2.476241434e-12
171	-0.4631155623	2.890132578e-12
172	1.835909902	2.504663144e-12
173	3.784290004	4.253486452e-12
174	5.123285894	1.890931856e-12
175	5.585009208	-1.23634436e-12
176	4.990970879	4.965805545e-12
177	3.455672201	2.789768416e-12
178	1.515531658	2.354560991e-12
179	0.01934853285	9.18376486e-13
180	-0.2364661915	-8.881784197e-15
181	1.041275858	0
182	3.374448651	4.482636484e-12
183	5.632444802	4.670042131e-12
184	6.535825997	2.345679206e-12
185	5.310153232	-9.414691249e-14
186	2.138526584	-3.117506253e-13
187	-1.857670845	-2.267519505e-12
188	-5.133625688	5.219824573e-12
189	-6.476874163	3.351985356e-12
190	-5.600551522	3.807620885e-12
191	-3.245749085	5.48006085e-13
192	-0.73123112	-5.160316618e-13
193	0.7991481884	9.068301665e-13
194	1.002632307	3.202771381e-12
195	0.4729123726	1.21946897e-12
196	0.2989888065	-2.740030425e-12
197	1.300913292	-5.151434834e-14
198	3.399234552	2.167155344e-12
199	5.517841947	4.97379915e-13
200	6.123525348	2.386535414e-12
201	4.13139012	3.819167205e-13
202	-0.3326655574	1.742606059e-12
203	-5.777496892	1.2141399e-12
204	-9.949857442	-4.680700272e-13
205	-10.92346774	-1.880273715e-12
206	-8.109495366	4.755307259e-12
207	-2.631586323	4.803268894e-12
208	3.173017011	4.207301174e-12
209	6.8991147	2.451372438e-13
210	7.277953818	1.079580869e-12
211	4.799381106	8.224532166e-13
212	1.405297662	3.910649582e-12
213	-0.6000437564	2.853717262e-12
214	0.1495410191	3.241851232e-12
215	3.27175517	2.174260771e-12
216	6.769472066	1.471711641e-12
217	8.066156127	2.128519583e-12
218	5.416774432	5.448530516e-12
219	-1.044798277	5.941913628e-12
220	-9.185962864	4.16466861e-12
221	-15.77404603	3.659739178e-12
222	-17.96047285	1.80966353e-12
223	-14.61684713	9.636735854e-13
224	-6.866311369	7.220890552e-12
225	2.436842769	4.339639759e-12
226	10.00161648	1.622257884e-12
227	13.52299313	4.217515226e-12
228	12.55742639	2.02327044e-12
229	8.484101661	-8.109068972e-13
230	3.656159104	5.532463376e-12
231	0.2297993562	3.407940596e-12
232	-0.7343801479	6.369127448e-12
233	0.4930538801	2.772004848e-12
234	2.747712298	9.29034627e-13
235	4.748597546	3.252509373e-12
236	5.755201328	4.845457369e-12
237	5.779348663	3.85558252e-12
238	5.322182225	-5.568878692e-13
239	4.881632212	6.767919558e-13
240	4.576073317	2.433164781e-12
241	4.114134672	6.479261572e-13
242	3.095897559	5.624833932e-12
243	1.413955059	2.969180457e-12
244	-0.5352416201	2.043698544e-12
245	-1.990231343	1.765698698e-12
246	-2.244219397	1.302513652e-12
247	-1.090793336	9.157119507e-13
248	0.9854061478	4.864553205e-12
249	3.005734787	2.666755705e-12
250	3.983100892	9.863221351e-13
251	3.422819808	1.38822287e-12
252	1.554918833	7.798206525e-13
253	-0.8272258179	-1.931788063e-13
254	-2.815442549	4.57500704e-12
255	-3.85173666	1.184830012e-12
256	-3.940633918	1.738609257e-12
257	-3.504846409	1.160849195e-12
258	-3.005717447	-1.653788217e-12
259	-2.595514448	3.174349672e-12
260	-2.042370137	2.64144262e-12
261	-0.9846430131	1.564082197e-12
262	0.6564239706	2.497557716e-12
263	2.402876452	-1.142197448e-12
264	3.318463811	-1.216360346e-12
265	2.486795413	1.62447833e-12
266	-0.3794668533	2.120081888e-12
267	-4.572945071	2.015276834e-12
268	-8.547370235	3.628208844e-12
269	-10.59130427	2.718270053e-12
270	-9.70323926	2.351008277e-12
271	-6.192727046	5.500266909e-12
272	-1.636446636	4.987565916e-12
273	1.851973849	2.368771845e-12
274	2.696064585	1.983302411e-12
275	0.7109052933	1.852740183e-12
276	-2.747074584	1.240119119e-12
277	-5.464409221	5.771161327e-12
278	-5.5675538	4.25726121e-12
279	-2.609307772	2.750688566e-12
280	2.055892372	2.805089494e-12
281	5.857088502	3.737010701e-12
282	6.29744382	3.150812944e-13
283	2.305073018	7.919886968e-12
284	-5.063472132	5.503375533e-12
285	-12.96422911	3.287370376e-12
286	-18.02001596	4.804823206e-12
287	-17.88395304	4.274802734e-12
288	-12.34089978	8.073541835e-13
289	-3.403045884	8.151479491e-12
290	5.638560781	6.648459561e-12
291	11.72435193	5.515143897e-12
292	13.34978707	3.665956427e-12
293	11.07340006	1.041833286e-12
294	7.01499537	2.024380663e-12
295	3.663954014	7.954747971e-12
296	2.642731012	7.412515046e-12
297	4.046277675	7.023714943e-12
298	6.634465731	3.909761404e-12
299	8.689398983	3.594902154e-13
300	9.015952791	9.499068199e-13
301	7.532317151	6.594280677e-12
302	5.166784241	5.38413758e-12
303	3.183231975	3.085753875e-12
304	2.369891517	6.017408793e-12
305	2.576229631	1.252109527e-12
306	2.856177268	2.918776332e-12
307	2.112382909	5.549560811e-12
308	-0.1535873006	5.21827026e-12
309	-3.434843578	5.52491386e-12
310	-6.402439634	3.865352483e-12
311	-7.584492664	5.17053067e-12
312	-6.166799184	1.551647699e-12
313	-2.47477288	4.644284957e-12
314	2.124181552	3.895550549e-12
315	5.841609141	3.904432333e-12
316	7.280718775	3.518740854e-12
317	6.024674689	1.295852314e-12
318	2.72641137	-5.888622923e-13
319	-1.296400314	3.000266702e-12
320	-4.705245653	3.618438882e-12
321	-6.676490865	2.353672812e-12
322	-7.087849323	2.239097796e-12
323	-6.338703094	1.14086518e-12
324	-4.989715019	-1.971312003e-12
325	-3.472010568	4.984013202e-12
326	-2.019631186	6.15996143e-12
327	-0.7976882061	7.656097978e-13
328	-0.05758900756	5.594635866e-12
329	-0.1425636159	-4.011457833e-12
330	-1.293558735	5.871303443e-12
331	-3.378297601	2.404743071e-12
332	-5.762278467	-1.323829935e-12
333	-7.48358026	-4.211742066e-12
334	-7.706523756	3.72635256e-12
335	-6.225589493	7.341682817e-12
336	-3.706481496	6.341593917e-13
337	-1.458598096	3.656630554e-12
338	-0.7898081729	7.562839244e-13
339	-2.258502097	6.014744258e-12
340	-5.247189746	7.801315149e-12
341	-8.151380866	2.644107155e-12
342	-9.157582474	6.226130722e-12
343	-7.242738294	8.517631045e-13
344	-2.860227621	4.308553514e-12
345	2.103306435	8.983924715e-13
346	5.153232494	7.430944748e-12
347	4.424660415	9.64428537e-12
348	-0.2894137248	1.975308805e-12
349	-7.274101883	7.316369732e-12
350	-13.57828911	7.678302438e-13
351	-16.34919129	7.446043782e-12
352	-14.16729243	1.017763651e-11
353	-7.714151005	1.398436922e-12
354	0.5657681953	2.438049762e-12
355	7.638668211	-9.761080833e-13
356	11.29595414	1.326849741e-11
357	11.10048896	2.95630187e-12
358	8.409684978	6.347811166e-12
359	5.50744334	1.019007101e-11
360	4.336405323	5.391243008e-13
361	5.510886846	1.196731603e-11
362	8.113972139	6.960210186e-12
363	10.34228916	9.746869978e-12
364	10.60195467	9.355183295e-12
365	8.428630752	2.671640686e-12
366	4.723803248	9.094947018e-13
367	1.195356445	1.099564884e-12
368	-0.6601277213	7.837730465e-12
369	-0.4424153625	-2.104094676e-12
370	0.910818676	1.836752972e-12
371	1.671143544	4.952482868e-12
372	0.3545774701	3.808064974e-12
373	-3.334459477	6.078249015e-12
374	-8.187894042	-1.342481681e-12
375	-12.00660465	7.093881038e-12
376	-12.69131762	9.821476965e-12
377	-9.347278785	-1.256772464e-12
378	-2.825584644	6.515232798e-12
379	4.583249528	1.338928968e-12
380	10.15063727	3.566036355e-12
381	11.90517563	2.932321053e-12
382	9.440814173	1.323385845e-13
383	3.975702891	4.080735749e-12
384	-2.311192162	-1.542321826e-12
385	-7.28978615	6.915357176e-12
386	-9.72751228	8.331113577e-13
